match_id,city,stadium,venue_id,country
12318669,Doboj,Court 2,21597,Bosnia & Herzegovina
12318671,Bucharest,Court 4,17389,Romania
12318672,Bucharest,Court 1,21728,Romania
12318673,Doboj,Court 3,21595,Bosnia & Herzegovina
12318675,Bucharest,Court 7,17971,Romania
12318676,Bastad,Court 5,22356,Sweden
12318684,Prague,Court 5,39269,Czech Republic
12318686,Bastad,Court 2,22355,Sweden
12318687,Bastad,Court 6,34718,Sweden
12318688,Valldoreix,Court 2,21616,Spain
12318689,Doboj,Court 1,21596,Bosnia & Herzegovina
12318701,Prague,Court 8,39270,Czech Republic
12318734,Valldoreix,Court 4,21620,Spain
12318768,Valldoreix,Court 3,21618,Spain
12318825,Bucharest,Court 8,17981,Romania
12318835,Rome,Court 13,39366,Italy
12318837,Prague,Court 8,39270,Czech Republic
12318838,Prague,Court 5,39269,Czech Republic
12318841,Varnamo,Court 2,39352,Sweden
12318842,Varnamo,Court 1,39354,Sweden
12318845,Valldoreix,Court 4,21620,Spain
12318846,Prague,Court 7,18297,Czech Republic
12318847,Ivancna Gorica,Court 4,44359,Slovenia
12318848,Rome,Court 12,39351,Italy
12318853,Kursumlijska Banja,Court 7,41293,Serbia
12318856,Antalya,Court 4,18123,Turkey
12318858,Kursumlijska Banja,Court 3,39051,Serbia
12318859,Bucharest,Court 9,18068,Romania
12318860,Antalya,Court 5,18121,Turkey
12318862,Antalya,Court 3,18122,Turkey
12318865,Kursumlijska Banja,Court 3,39051,Serbia
12318890,Varnamo,Court 1,39354,Sweden
12318896,Bucharest,Court 9,18068,Romania
12318958,Prague,Court 7,18297,Czech Republic
12318983,Platja d Aro,Court 3,30739,Spain
12318984,Platja d Aro,Court 2,30744,Spain
12318985,Platja d Aro,Court 1,30743,Spain
12318986,Platja d Aro,Court 2,30744,Spain
12318987,Platja d Aro,Court 3,30739,Spain
12319054,Saint-Gaudens,Court 1,21612,France
12319055,Saint-Gaudens,Court 2,21611,France
12319056,Saint-Gaudens,Court 1,21612,France
12319057,Saint-Gaudens,Centre Court,44336,France
12319086,Platja d Aro,Court 2,30744,Spain
12319238,Ivancna Gorica,Court 3,44330,Slovenia
12319327,Valldoreix,Court 3,21618,Spain
12319705,Trelew,Court 2,44338,Argentina
12319708,Trelew,Cancha Central,44339,Argentina
12320150,Zephyrhills,Court 4,39078,USA
12320529,Ivancna Gorica,Court 4,44359,Slovenia
12320537,Ivancna Gorica,Court 3,44330,Slovenia
12320538,Ivancna Gorica,Court 2,44333,Slovenia
12320543,Ivancna Gorica,Court 1,44332,Slovenia
12320585,Ivancna Gorica,Court 2,44333,Slovenia
12320604,Doboj,Court 4,21594,Bosnia & Herzegovina
12320638,Ivancna Gorica,Court 1,44332,Slovenia
12296881,Wuxi,Court 1,44305,China
12296882,Wuxi,Center Court,44308,China
12296883,Wuxi,Center Court,44308,China
12296884,Wuxi,Court 1,44305,China
12296887,Wuxi,Court 4,44306,China
12296890,Wuxi,Court 1,44305,China
12296891,Wuxi,Center Court,44308,China
12296893,Wuxi,Center Court,44308,China
12296904,Francavilla al Mare,Centre Court,21300,Italy
12296905,Francavilla al Mare,Centre Court,21300,Italy
12296906,Francavilla al Mare,Centre Court,21300,Italy
12296908,Francavilla al Mare,Centre Court,21300,Italy
12296910,Francavilla al Mare,Grandstand,21301,Italy
12296912,Francavilla al Mare,Centre Court,21300,Italy
12296913,Francavilla al Mare,Centre Court,21300,Italy
12296914,Francavilla al Mare,Centre Court,21300,Italy
12296925,Prague,Centre Court,33461,Czech Republic
12296926,Prague,Court 2,17438,Czech Republic
12296927,Prague,Court 3,44324,Czech Republic
12296928,Prague,Centre Court,33461,Czech Republic
12296929,Prague,Centre Court,33461,Czech Republic
12296930,Prague,Court 2,17438,Czech Republic
12296931,Prague,Court 2,17438,Czech Republic
12296932,Prague,Centre Court,33461,Czech Republic
12296933,Prague,Court 2,17438,Czech Republic
12296934,Prague,Centre Court,33461,Czech Republic
12296936,Prague,Court 3,44324,Czech Republic
12296938,Prague,Centre Court,33461,Czech Republic
12296948,Mauthausen,Center Court,34690,Austria
12296951,Mauthausen,Court 1,34691,Austria
12296952,Mauthausen,Center Court,34690,Austria
12296953,Mauthausen,Center Court,34690,Austria
12296955,Mauthausen,Court 1,34691,Austria
12296956,Mauthausen,Center Court,34690,Austria
12296957,Mauthausen,Center Court,34690,Austria
12296958,Mauthausen,Court 1,34691,Austria
12296960,Mauthausen,Court 1,34691,Austria
12296961,Mauthausen,Center Court,34690,Austria
12296977,Santos,Quadra Central,44314,Brazil
12296978,Santos,Quadra Central,44314,Brazil
12296979,Santos,Quadra Central,44314,Brazil
12296980,Santos,Quadra Central,44314,Brazil
12296982,Santos,Quadra Central,44314,Brazil
12296987,Santos,Quadra Central,44314,Brazil
12296988,Santos,Quadra Central,44314,Brazil
12296991,Santos,Quadra Central,44314,Brazil
12296994,Santos,Quadra 1,44313,Brazil
12296996,Santos,Quadra Central,44314,Brazil
12296997,Santos,Quadra Central,44314,Brazil
12299536,Rome,Pietrangeli,21629,Italy
12299542,Rome,Court 2,21631,Italy
12299543,Rome,Court 4,21565,Italy
12299544,Rome,Stadio Centrale,18504,Italy
12299545,Rome,Grandstand,25151,Italy
12299548,Rome,Court 1,21628,Italy
12299549,Rome,Grandstand,25151,Italy
12299550,Rome,Court 12,39351,Italy
12299551,Rome,Court 12,39351,Italy
12302277,Rome,Court 1,21628,Italy
12302283,Rome,Stadio Centrale,18504,Italy
12302285,Rome,Court 4,21565,Italy
12302289,Rome,Court 13,39366,Italy
12302290,Rome,Court 1,21628,Italy
12302291,Rome,Court 13,39366,Italy
12302300,Rome,Court 1,21628,Italy
12302302,Rome,Stadio Centrale,18504,Italy
12302303,Rome,Court 4,21565,Italy
12302304,Rome,Court 12,39351,Italy
12302306,Rome,Court 12,39351,Italy
12302310,Rome,Court 1,21628,Italy
12302313,Rome,Court 12,39351,Italy
12302314,Rome,Stadio Centrale,18504,Italy
12302315,Rome,Court 2,21631,Italy
12302317,Rome,Court 3,21632,Italy
12302318,Rome,Grandstand,25151,Italy
12302319,Rome,Pietrangeli,21629,Italy
12302320,Rome,Pietrangeli,21629,Italy
12302321,Rome,Grandstand,25151,Italy
12302323,Rome,Court 12,39351,Italy
12302324,Rome,Court 12,39351,Italy
12302325,Rome,Stadio Centrale,18504,Italy
12302326,Rome,Grandstand,25151,Italy
12302327,Rome,Court 2,21631,Italy
12302329,Rome,Court 4,21565,Italy
12302332,Rome,Pietrangeli,21629,Italy
12306792,Prague,Court 2,17438,Czech Republic
12306793,Prague,Centre Court,33461,Czech Republic
12307340,Santos,Quadra 3,44315,Brazil
12309745,Santos,Quadra 3,44315,Brazil
12309746,Santos,Quadra Central,44314,Brazil
12309748,Santos,Quadra 1,44313,Brazil
12309749,Santos,Quadra 1,44313,Brazil
12309750,Santos,Quadra 1,44313,Brazil
12309751,Santos,Quadra 3,44315,Brazil
12311399,Rome,Stadio Centrale,18504,Italy
12311403,Rome,Court 12,39351,Italy
12311404,Rome,Court 1,21628,Italy
12311406,Rome,Grandstand,25151,Italy
12311407,Rome,Stadio Centrale,18504,Italy
12311408,Rome,Court 1,21628,Italy
12311409,Rome,Court 3,21632,Italy
12311410,Rome,Court 1,21628,Italy
12311417,Prague,Court 4,17440,Czech Republic
12311799,Prague,Court 7,18297,Czech Republic
12311800,Prague,Court 6,39272,Czech Republic
12311802,Prague,Court 6,39272,Czech Republic
12311805,Prague,Court 5,39269,Czech Republic
12311901,Rome,Court 2,21631,Italy
12311906,Rome,Grandstand,25151,Italy
12311908,Rome,Court 12,39351,Italy
12311909,Rome,Court 13,39366,Italy
12311910,Rome,Court 4,21565,Italy
12311911,Rome,Stadio Centrale,18504,Italy
12311912,Rome,Court 2,21631,Italy
12311913,Rome,Stadio Centrale,18504,Italy
12311914,Rome,Pietrangeli,21629,Italy
12311915,Rome,Court 2,21631,Italy
12311916,Rome,Grandstand,25151,Italy
12311917,Rome,Pietrangeli,21629,Italy
12312278,Ivancna Gorica,Court 1,44332,Slovenia
12312281,Ivancna Gorica,Court 2,44333,Slovenia
12312282,Ivancna Gorica,Court 3,44330,Slovenia
12312364,Trnava,Court 14,21593,Slovakia
12312791,Sopo,Campo 2,44342,Colombia
12313064,Zephyrhills,Court 4,39078,USA
12313261,Rome,Pietrangeli,21629,Italy
12313499,Varnamo,Court 3,39353,Sweden
12313504,Monastir,Court 3,23363,Tunisia
12313505,Monastir,Court 1,23881,Tunisia
12313508,Monastir,Court Central,23948,Tunisia
12313509,Varnamo,Court 1,39354,Sweden
12313511,Saint-Gaudens,Court 2,21611,France
12313512,Saint-Gaudens,Centre Court,44336,France
12313513,Saint-Gaudens,Court 1,21612,France
12313514,Monastir,Court 2,23360,Tunisia
12313516,Saint-Gaudens,Court 2,21611,France
12313536,Bucharest,Court 1,21728,Romania
12313544,Prague,Court 8,39270,Czech Republic
12313550,Bucharest,Court 9,18068,Romania
12313552,Platja d Aro,Court 2,30744,Spain
12313572,Ivancna Gorica,Court 1,44332,Slovenia
12313573,Zephyrhills,Court 4,39078,USA
12313574,Zephyrhills,Court 3,39072,USA
12313575,Ivancna Gorica,Court 1,44332,Slovenia
12313576,Zephyrhills,Court 4,39078,USA
12313577,Ivancna Gorica,Court 3,44330,Slovenia
12313580,Zephyrhills,Court 5,39074,USA
12313581,Ivancna Gorica,Court 2,44333,Slovenia
12313583,Zephyrhills,Court 6,39083,USA
12313584,Saint-Gaudens,Centre Court,44336,France
12313586,Platja d Aro,Court 1,30743,Spain
12313660,Villahermosa,Court 4,44323,Mexico
12313661,Villahermosa,Estadio,44318,Mexico
12313662,Villahermosa,Estadio,44318,Mexico
12313663,Villahermosa,Court 4,44323,Mexico
12313665,Villahermosa,Court 6,44317,Mexico
12313667,Villahermosa,Court 4,44323,Mexico
12313668,Villahermosa,Court 6,44317,Mexico
12313669,Villahermosa,Estadio,44318,Mexico
12313670,Villahermosa,Estadio,44318,Mexico
12313696,Fukuoka,Court 3,21534,Japan
12313706,Luan,Court 2,21573,China
12313723,Doboj,Court 1,21596,Bosnia & Herzegovina
12313727,Doboj,Court 4,21594,Bosnia & Herzegovina
12313730,Kursumlijska Banja,Court 4,39044,Serbia
12313738,Trelew,Court 2,44338,Argentina
12313740,Trelew,Court 2,44338,Argentina
12313742,Trelew,Cancha Central,44339,Argentina
12313744,Trelew,Court 2,44338,Argentina
12313746,Trelew,Cancha Central,44339,Argentina
12313748,Trelew,Court 2,44338,Argentina
12313751,Trelew,Cancha Central,44339,Argentina
12313763,Valldoreix,Court 2,21616,Spain
12314728,Monastir,Court 5,23362,Tunisia
12314840,Doboj,Court 3,21595,Bosnia & Herzegovina
12314841,Doboj,Court 2,21597,Bosnia & Herzegovina
12315158,Varnamo,Court 2,39352,Sweden
12315161,Varnamo,Court 4,39355,Sweden
12315164,Varnamo,Court 2,39352,Sweden
12315171,Monastir,Court Central,23948,Tunisia
12315216,Kursumlijska Banja,Court 2,39050,Serbia
12315279,Bucharest,Court 9,18068,Romania
12315281,Bucharest,Court 8,17981,Romania
12315335,Kursumlijska Banja,Court 7,41293,Serbia
12315337,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12315340,Kursumlijska Banja,Court 2,39050,Serbia
12315385,Platja d Aro,Court 2,30744,Spain
12315387,Platja d Aro,Court 4,30741,Spain
12315389,Platja d Aro,Court 1,30743,Spain
12315392,Platja d Aro,Court 4,30741,Spain
12315393,Platja d Aro,Court 3,30739,Spain
12315404,Bastad,Court 5,22356,Sweden
12315405,Bastad,Court 6,34718,Sweden
12315407,Bastad,Court 2,22355,Sweden
12315536,Valldoreix,Court 1,21626,Spain
12315538,Valldoreix,Court 4,21620,Spain
12315539,Valldoreix,Court 2,21616,Spain
12315540,Valldoreix,Court 3,21618,Spain
12315727,Antalya,Court 1,17286,Turkey
12315852,Antalya,Court 22,28265,Turkey
12316148,Saint-Gaudens,Court 1,21612,France
12316150,Saint-Gaudens,Court 1,21612,France
12316198,Sopo,Campo 2,44342,Colombia
12316199,Sopo,Campo 3,44341,Colombia
12316222,Sopo,Campo 1,44340,Colombia
12316255,Bucharest,Court 4,17389,Romania
12316257,Sopo,Campo 3,44341,Colombia
12316258,Trnava,Court 14,21593,Slovakia
12316259,Trnava,Court 13,21592,Slovakia
12316260,Trnava,Court 13,21592,Slovakia
12316300,Rome,Pietrangeli,21629,Italy
12316301,Rome,Pietrangeli,21629,Italy
12316302,Rome,Court 12,39351,Italy
12316303,Rome,Court 4,21565,Italy
12316304,Rome,Court 2,21631,Italy
12316305,Rome,Court 2,21631,Italy
12316306,Rome,Court 13,39366,Italy
12316307,Rome,Pietrangeli,21629,Italy
12316308,Rome,Court 1,21628,Italy
12316309,Rome,Stadio Centrale,18504,Italy
12316310,Rome,Court 6,21630,Italy
12316333,Rome,Grandstand,25151,Italy
12316338,Rome,Court 3,21632,Italy
12316339,Rome,Court 4,21565,Italy
12316340,Rome,Court 2,21631,Italy
12316341,Rome,Court 13,39366,Italy
12316343,Rome,Court 3,21632,Italy
12316377,Trelew,Cancha Central,44339,Argentina
12316379,Rome,Court 13,39366,Italy
12316381,Trelew,Cancha Central,44339,Argentina
12316417,Zephyrhills,Court 3,39072,USA
12316418,Zephyrhills,Court 5,39074,USA
12316419,Zephyrhills,Court 6,39083,USA
12316420,Zephyrhills,Court 3,39072,USA
12316421,Zephyrhills,Court 5,39074,USA
12316422,Zephyrhills,Court 4,39078,USA
12316423,Zephyrhills,Court 5,39074,USA
12316424,Zephyrhills,Court 3,39072,USA
12316425,Zephyrhills,Court 6,39083,USA
12316437,Sopo,Campo 3,44341,Colombia
12316438,Sopo,Campo 1,44340,Colombia
12316439,Sopo,Campo Central,44311,Colombia
12316742,Villahermosa,Court 6,44317,Mexico
12317227,Villahermosa,Estadio,44318,Mexico
12317506,Fukuoka,Centre Court,21560,Japan
12317507,Fukuoka,Court 3,21534,Japan
12317508,Fukuoka,Court 1,21540,Japan
12317543,Luan,Court 1,21576,China
12317544,Luan,Court 3,21575,China
12317545,Luan,Centre Court ,21545,China
12317575,Luan,Court 1,21576,China
12317597,Luan,Court 3,21575,China
12317766,Fukuoka,Court 1,21540,Japan
12317767,Fukuoka,Court 2,21539,Japan
12317768,Fukuoka,Centre Court,21560,Japan
12317769,Fukuoka,Court 2,21539,Japan
12318014,Saint-Gaudens,Centre Court,44336,France
12318056,Luan,Centre Court ,21545,China
12318057,Luan,Court 2,21573,China
12318273,Tbilisi,Court 3,21379,Georgia
12318316,Bucharest,Court 8,17981,Romania
12318319,Varnamo,Court 2,39352,Sweden
12318320,Doboj,Court 3,21595,Bosnia & Herzegovina
12318331,Kursumlijska Banja,Court 8,41291,Serbia
12318332,Monastir,Court 2,23360,Tunisia
12318333,Trnava,CENTRE COURT,24552,Slovakia
12318353,Antalya,Court 21,28266,Turkey
12318354,Tbilisi,Center Court,25074,Georgia
12318355,Antalya,Court 22,28265,Turkey
12318356,Antalya,Court 3,18122,Turkey
12318357,Antalya,Court 2,31437,Turkey
12318358,Antalya,Court 5,18121,Turkey
12318359,Bucharest,Court 7,17971,Romania
12318360,Antalya,Court 4,18123,Turkey
12318361,Saint-Gaudens,Court 2,21611,France
12318363,Doboj,Court 3,21595,Bosnia & Herzegovina
12318364,Monastir,Court 3,23363,Tunisia
12318365,Kursumlijska Banja,Court 1,39048,Serbia
12318383,Bastad,Court 1,17462,Sweden
12318384,Kursumlijska Banja,Court 4,39044,Serbia
12318388,Bucharest,Court 7,17971,Romania
12318390,Tbilisi,Court 2,21380,Georgia
12318391,Monastir,Court 5,23362,Tunisia
12318393,Tbilisi,Court 1,21378,Georgia
12318398,Bastad,Court 6,34718,Sweden
12318401,Antalya,Court 20,28269,Turkey
12318430,Monastir,Court 4,23364,Tunisia
12318431,Prague,Court 5,39269,Czech Republic
12318438,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12318439,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12318440,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12318441,Antalya,Court 2,31437,Turkey
12318442,Kursumlijska Banja,Court 4,39044,Serbia
12318443,Kursumlijska Banja,Court 2,39050,Serbia
12318445,Doboj,Court 1,21596,Bosnia & Herzegovina
12318456,Monastir,Court 1,23881,Tunisia
12318457,Monastir,Court 1,23881,Tunisia
12318459,Antalya,Court 21,28266,Turkey
12318471,Saint-Gaudens,Centre Court,44336,France
12318483,Varnamo,Court 3,39353,Sweden
12318484,Varnamo,Court 4,39355,Sweden
12318485,Saint-Gaudens,Court 1,21612,France
12318486,Trnava,CENTRE COURT,24552,Slovakia
12318487,Trnava,Court 13,21592,Slovakia
12318488,Trnava,CENTRE COURT,24552,Slovakia
12318490,Bastad,Court 5,22356,Sweden
12318491,Varnamo,Court 4,39355,Sweden
12318563,Varnamo,Court 3,39353,Sweden
12318569,Valldoreix,Court 3,21618,Spain
12318571,Antalya,Court 20,28269,Turkey
12318575,Antalya,Court 1,17286,Turkey
12318576,Valldoreix,Court 4,21620,Spain
12318577,Bastad,Court 1,17462,Sweden
12318578,Doboj,Court 4,21594,Bosnia & Herzegovina
12318583,Valldoreix,Court 1,21626,Spain
12318584,Bastad,Court 2,22355,Sweden
12318588,Platja d Aro,Court 1,30743,Spain
12318602,Prague,Court 7,18297,Czech Republic
12318611,Monastir,Court 6,23890,Tunisia
12318612,Platja d Aro,Court 1,30743,Spain
12318614,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12318615,Kursumlijska Banja,Court 7,41293,Serbia
12318616,Kursumlijska Banja,Court 1,39048,Serbia
12318618,Monastir,Court Central,23948,Tunisia
12318623,Santos,Quadra 3,44315,Brazil
12318633,Ivancna Gorica,Court 2,44333,Slovenia
12318634,Ivancna Gorica,Court 2,44333,Slovenia
12318635,Ivancna Gorica,Court 2,44333,Slovenia
12318636,Ivancna Gorica,Court 1,44332,Slovenia
12318637,Ivancna Gorica,Court 4,44359,Slovenia
12318638,Ivancna Gorica,Court 3,44330,Slovenia
12318639,Ivancna Gorica,Court 1,44332,Slovenia
12318640,Ivancna Gorica,Court 1,44332,Slovenia
12318641,Ivancna Gorica,Court 2,44333,Slovenia
12318645,Bucharest,Court 9,18068,Romania
12318646,Bucharest,Court 8,17981,Romania
12318652,Kursumlijska Banja,Court 4,39044,Serbia
12318666,Bucharest,Court 1,21728,Romania
12318667,Bucharest,Court 2,21727,Romania
12318668,Bucharest,Court 5,17919,Romania
12318669,Doboj,Court 2,21597,Bosnia & Herzegovina
12318670,Bucharest,Court 6,17390,Romania
12318671,Bucharest,Court 4,17389,Romania
12318672,Bucharest,Court 1,21728,Romania
12318673,Doboj,Court 3,21595,Bosnia & Herzegovina
12318675,Bucharest,Court 7,17971,Romania
12318676,Bastad,Court 5,22356,Sweden
12318684,Prague,Court 5,39269,Czech Republic
12318686,Bastad,Court 2,22355,Sweden
12318687,Bastad,Court 6,34718,Sweden
12318688,Valldoreix,Court 2,21616,Spain
12318689,Doboj,Court 1,21596,Bosnia & Herzegovina
12318691,Monastir,Court 3,23363,Tunisia
12318692,Monastir,Court 4,23364,Tunisia
12318701,Prague,Court 8,39270,Czech Republic
12318702,Monastir,Court 2,23360,Tunisia
12318716,Bucharest,Court 2,21727,Romania
12318734,Valldoreix,Court 4,21620,Spain
12318768,Valldoreix,Court 3,21618,Spain
12318825,Bucharest,Court 8,17981,Romania
12318835,Rome,Court 13,39366,Italy
12318836,Monastir,Court 1,23881,Tunisia
12318837,Prague,Court 8,39270,Czech Republic
12318838,Prague,Court 5,39269,Czech Republic
12318841,Varnamo,Court 2,39352,Sweden
12318842,Varnamo,Court 1,39354,Sweden
12318845,Valldoreix,Court 4,21620,Spain
12318846,Prague,Court 7,18297,Czech Republic
12318847,Ivancna Gorica,Court 4,44359,Slovenia
12318848,Rome,Court 12,39351,Italy
12318853,Kursumlijska Banja,Court 7,41293,Serbia
12318856,Antalya,Court 4,18123,Turkey
12318858,Kursumlijska Banja,Court 3,39051,Serbia
12318859,Bucharest,Court 9,18068,Romania
12318860,Antalya,Court 5,18121,Turkey
12318862,Antalya,Court 3,18122,Turkey
12318865,Kursumlijska Banja,Court 3,39051,Serbia
12318889,Monastir,Court 5,23362,Tunisia
12318890,Varnamo,Court 1,39354,Sweden
12318896,Bucharest,Court 9,18068,Romania
12318901,Zephyrhills,Court 6,39083,USA
12318958,Prague,Court 7,18297,Czech Republic
12318983,Platja d Aro,Court 3,30739,Spain
12318984,Platja d Aro,Court 2,30744,Spain
12318985,Platja d Aro,Court 1,30743,Spain
12318986,Platja d Aro,Court 2,30744,Spain
12318987,Platja d Aro,Court 3,30739,Spain
12319054,Saint-Gaudens,Court 1,21612,France
12319055,Saint-Gaudens,Court 2,21611,France
12319056,Saint-Gaudens,Court 1,21612,France
12319057,Saint-Gaudens,Centre Court,44336,France
12319086,Platja d Aro,Court 2,30744,Spain
12319087,Sopo,Campo 2,44342,Colombia
12319238,Ivancna Gorica,Court 3,44330,Slovenia
12319319,Monastir,Court Central,23948,Tunisia
12319322,Monastir,Court 1,23881,Tunisia
12319326,Sopo,Campo Central,44311,Colombia
12319327,Valldoreix,Court 3,21618,Spain
12319354,Sopo,Campo 1,44340,Colombia
12319450,Sopo,Campo 3,44341,Colombia
12319705,Trelew,Court 2,44338,Argentina
12319706,Trelew,Court 2,44338,Argentina
12319707,Trelew,Court 2,44338,Argentina
12319708,Trelew,Cancha Central,44339,Argentina
12319709,Trelew,Court 2,44338,Argentina
12319710,Trelew,Cancha Central,44339,Argentina
12319712,Trelew,Cancha Central,44339,Argentina
12319720,Zephyrhills,Court 3,39072,USA
12319721,Zephyrhills,Court 6,39083,USA
12319743,Zephyrhills,Court 4,39078,USA
12319762,Zephyrhills,Court 6,39083,USA
12320150,Zephyrhills,Court 4,39078,USA
12320164,Zephyrhills,Court 3,39072,USA
12320165,Zephyrhills,Court 4,39078,USA
12320202,Villahermosa,Court 4,44323,Mexico
12320203,Villahermosa,Estadio,44318,Mexico
12320204,Villahermosa,Estadio,44318,Mexico
12320205,Villahermosa,Estadio,44318,Mexico
12320206,Villahermosa,Court 4,44323,Mexico
12320213,Luan,Centre Court ,21545,China
12320223,Villahermosa,Court 6,44317,Mexico
12320256,Fukuoka,Court 1,21540,Japan
12320297,Fukuoka,Court 2,21539,Japan
12320310,Fukuoka,Centre Court,21560,Japan
12320311,Fukuoka,Centre Court,21560,Japan
12320313,Luan,Court 2,21573,China
12320348,Luan,Centre Court ,21545,China
12320349,Luan,Court 2,21573,China
12320529,Ivancna Gorica,Court 4,44359,Slovenia
12320537,Ivancna Gorica,Court 3,44330,Slovenia
12320538,Ivancna Gorica,Court 2,44333,Slovenia
12320539,Antalya,Court 1,17286,Turkey
12320542,Kursumlijska Banja,Court 2,39050,Serbia
12320543,Ivancna Gorica,Court 1,44332,Slovenia
