match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
12298534,1,full_time,False,True,6/4,3/8,1,409215374,False,0
12298534,1,full_time,False,True,9/8,16/4,2,409215384,True,0
12298543,1,full_time,True,False,8/5,16/3,1,409819733,False,0
12298543,1,full_time,True,False,15/8,8/9,2,409819817,False,0
12298547,1,full_time,False,False,18/10,5/7,1,409215245,False,0
12298547,1,full_time,False,False,9/10,10/10,2,409215269,False,0
12298549,1,full_time,True,True,3/7,16/7,1,409448364,True,0
12298549,1,full_time,True,True,14/6,17/11,2,409448480,True,0
12298550,1,full_time,False,False,2/9,5/9,1,409448092,False,0
12298550,1,full_time,False,False,2/5,18/4,2,409448107,True,0
12298551,1,full_time,False,True,11/11,11/8,1,409449094,True,0
12298551,1,full_time,False,True,19/5,1/3,2,409449320,False,0
12298553,1,full_time,True,True,4/8,2/9,1,409448668,False,0
12298553,1,full_time,True,True,0/4,11/9,2,409448683,True,0
12298582,1,full_time,False,True,15/4,10/7,1,409215553,True,0
12298582,1,full_time,False,True,0/6,0/6,2,409215745,False,0
12298585,1,full_time,False,True,11/9,3/8,1,409846768,True,0
12298585,1,full_time,False,True,9/8,7/2,2,409846784,True,0
12298586,1,full_time,True,True,7/8,3/10,1,410668430,True,0
12298586,1,full_time,True,True,1/5,19/7,2,410668534,False,0
12298595,1,full_time,False,False,14/6,14/5,1,409411015,False,0
12298595,1,full_time,False,False,3/10,11/3,2,409411181,True,0
12298599,1,full_time,True,False,10/2,12/7,1,409411374,False,0
12298599,1,full_time,True,False,0/2,19/11,2,409411393,False,0
12298644,1,full_time,True,False,3/5,6/6,1,409846601,False,0
12298644,1,full_time,True,False,7/11,18/9,2,409846608,False,0
12298718,1,full_time,True,False,14/4,16/11,1,410668724,False,0
12298718,1,full_time,True,False,17/4,0/9,2,410668772,False,0
12298737,1,full_time,False,False,12/10,17/10,1,409846886,True,0
12298737,1,full_time,False,False,2/9,16/10,2,409847067,False,0
12298767,1,full_time,False,True,18/2,13/8,1,410685212,False,0
12298767,1,full_time,False,True,15/8,1/5,2,410685356,False,0
12298795,1,full_time,True,False,15/7,3/6,1,409402966,False,0
12298795,1,full_time,True,False,9/3,1/5,2,409403245,False,0
12298800,1,full_time,True,False,5/4,4/6,1,411004824,False,0
12298800,1,full_time,True,False,15/9,11/7,2,411004850,True,0
12298801,1,full_time,True,True,0/7,6/5,1,409838149,False,0
12298801,1,full_time,True,True,12/8,15/11,2,409838227,True,0
12298802,1,full_time,True,False,19/2,2/3,1,411004796,True,0
12298802,1,full_time,True,False,14/3,19/9,2,411004797,True,0
12298803,1,full_time,False,True,6/6,11/7,1,410718596,True,0
12298803,1,full_time,False,True,15/5,13/2,2,410718701,True,0
12298804,1,full_time,True,False,19/9,8/7,1,410718183,True,0
12298804,1,full_time,True,False,15/10,2/11,2,410718259,False,0
12298806,1,full_time,True,True,3/5,5/8,1,411083018,False,0
12298806,1,full_time,True,True,6/5,3/10,2,411083022,False,0
12298945,1,full_time,False,False,5/11,10/11,1,410449253,True,0
12298945,1,full_time,False,False,9/6,5/7,2,410449281,False,0
12298993,1,full_time,True,True,16/11,11/8,1,411005003,True,0
12298993,1,full_time,True,True,9/2,13/5,2,411005018,True,0
12298994,1,full_time,True,True,8/6,16/6,1,410449604,True,0
12298994,1,full_time,True,True,7/4,15/2,2,410449609,True,0
12298996,1,full_time,False,True,6/11,14/7,1,410675458,True,0
12298996,1,full_time,False,True,7/3,8/8,2,410675459,False,0
12298997,1,full_time,True,False,13/9,9/4,1,410670398,True,0
12298997,1,full_time,True,False,3/9,3/6,2,410670515,True,0
12298998,1,full_time,True,True,9/7,19/5,1,410670282,False,0
12298998,1,full_time,True,True,6/2,3/6,2,410670323,True,0
12298999,1,full_time,False,False,4/6,6/10,1,410669181,True,0
12298999,1,full_time,False,False,5/6,1/8,2,410669499,True,0
12299034,1,full_time,True,True,16/3,0/5,1,411083410,True,0
12299034,1,full_time,True,True,5/2,0/5,2,411083411,True,0
12299042,1,full_time,False,False,4/3,0/11,1,410983153,False,0
12299042,1,full_time,False,False,0/9,3/8,2,410983156,False,0
12299454,1,full_time,True,True,17/4,6/6,1,410983051,True,0
12299454,1,full_time,True,True,13/4,2/4,2,410983071,True,0
12299478,1,full_time,False,True,5/3,15/5,1,411083402,False,0
12299478,1,full_time,False,True,13/8,4/7,2,411083407,True,0
12299479,1,full_time,True,True,12/5,18/11,1,411083194,False,0
12299479,1,full_time,True,True,11/10,1/10,2,411083208,False,0
12299492,1,full_time,True,True,15/4,10/8,1,411733226,False,0
12299492,1,full_time,True,True,13/2,7/4,2,411733231,False,0
12299493,1,full_time,True,False,8/9,7/7,1,411732671,False,0
12299493,1,full_time,True,False,15/10,11/5,2,411732787,True,0
12299494,1,full_time,True,True,17/6,15/7,1,411732908,False,0
12299494,1,full_time,True,True,7/2,5/11,2,411733121,True,0
12299621,1,full_time,False,True,2/5,10/6,1,412044994,True,0
12299621,1,full_time,False,True,10/7,18/11,2,412045287,True,0
12299627,1,full_time,True,True,8/4,19/2,1,412046280,True,0
12299627,1,full_time,True,True,1/11,16/9,2,412046487,True,0
12299628,1,full_time,True,False,7/4,15/10,1,411852992,False,0
12299628,1,full_time,True,False,19/2,14/7,2,411853026,True,0
12299649,1,full_time,False,False,19/5,16/11,1,412044172,False,0
12299649,1,full_time,False,False,6/5,4/7,2,412044401,True,0
12299656,1,full_time,False,False,1/5,13/6,1,411733376,True,0
12299656,1,full_time,False,False,4/11,17/6,2,411733377,True,0
12299857,1,full_time,False,False,11/8,9/10,1,412395309,True,0
12299857,1,full_time,False,False,6/4,19/6,2,412395316,False,0
12299916,1,full_time,True,True,17/11,0/2,1,412513628,False,0
12299916,1,full_time,True,True,10/10,1/2,2,412513954,False,0
12299933,1,full_time,False,False,11/10,15/5,1,412551797,False,0
12299933,1,full_time,False,False,4/8,8/4,2,412551876,False,0
12299952,1,full_time,True,True,0/5,14/8,1,412582232,True,0
12299952,1,full_time,True,True,10/9,6/9,2,412582263,False,0
12299979,1,full_time,True,False,5/7,8/4,1,412634233,False,0
12299979,1,full_time,True,False,17/2,10/4,2,412634403,True,0
12300022,1,full_time,True,False,6/7,7/8,1,412894455,False,0
12300022,1,full_time,True,False,2/4,11/3,2,412894516,False,0
12300065,1,full_time,True,True,6/4,8/10,1,413992869,True,0
12300065,1,full_time,True,True,11/8,19/6,2,413993073,False,0
12300090,1,full_time,False,False,9/11,5/10,1,412892395,False,0
12300090,1,full_time,False,False,12/8,6/9,2,412892442,True,0
12300111,1,full_time,True,False,3/11,8/7,1,412978078,True,0
12300111,1,full_time,True,False,10/8,15/7,2,412978079,False,0
12300112,1,full_time,True,False,18/2,15/9,1,412892025,True,0
12300112,1,full_time,True,False,7/5,16/10,2,412892175,False,0
12300122,1,full_time,False,True,11/11,18/9,1,413468471,False,0
12300122,1,full_time,False,True,3/9,7/5,2,413468506,False,0
12300123,1,full_time,False,True,4/5,1/3,1,413468299,False,0
12300123,1,full_time,False,True,11/11,10/2,2,413468313,False,0
12300159,1,full_time,True,True,14/7,12/9,1,413175718,False,0
12300159,1,full_time,True,True,7/2,3/10,2,413175745,True,0
12300263,1,full_time,False,False,5/4,18/8,1,413241258,False,0
12300263,1,full_time,False,False,12/10,12/7,2,413241277,True,0
12300264,1,full_time,True,True,4/7,17/4,1,413647427,False,0
12300264,1,full_time,True,True,0/10,1/7,2,413647493,True,0
12300269,1,full_time,False,True,3/9,5/9,1,413175603,False,0
12300269,1,full_time,False,True,9/5,1/11,2,413175618,False,0
12300302,1,full_time,True,True,5/2,5/11,1,413421316,True,0
12300302,1,full_time,True,True,5/9,11/10,2,413421345,True,0
12300335,1,full_time,False,True,6/5,3/6,1,413240841,False,0
12300335,1,full_time,False,True,3/9,11/3,2,413240899,True,0
12300356,1,full_time,False,False,4/10,3/6,1,413648006,False,0
12300356,1,full_time,False,False,9/10,1/11,2,413648078,False,0
12300396,1,full_time,True,True,5/6,3/8,1,413445238,True,0
12300396,1,full_time,True,True,4/11,6/10,2,413445292,False,0
12300397,1,full_time,True,True,1/11,16/3,1,413471115,True,0
12300397,1,full_time,True,True,13/11,13/3,2,413471216,False,0
12300398,1,full_time,True,False,10/11,14/7,1,413644004,False,0
12300398,1,full_time,True,False,8/10,13/8,2,413644045,True,0
12300425,1,full_time,False,False,2/9,4/6,1,413941143,False,0
12300425,1,full_time,False,False,2/5,4/3,2,413941345,True,0
12300450,1,full_time,True,False,10/5,4/7,1,413992173,False,0
12300450,1,full_time,True,False,1/4,17/4,2,413992211,True,0
12300483,1,full_time,True,False,2/11,19/11,1,413942040,True,0
12300483,1,full_time,True,False,18/10,12/10,2,413942364,False,0
12300497,1,full_time,True,False,5/11,10/3,1,414017245,True,0
12300497,1,full_time,True,False,16/10,3/2,2,414017384,False,0
12300498,1,full_time,False,False,9/5,12/4,1,413648607,False,0
12300498,1,full_time,False,False,14/7,1/3,2,413648724,True,0
12300515,1,full_time,False,True,2/9,9/9,1,414004140,False,0
12300515,1,full_time,False,True,7/11,17/5,2,414004322,False,0
12300516,1,full_time,False,True,12/10,15/7,1,413948006,True,0
12300516,1,full_time,False,True,2/4,7/9,2,413948048,False,0
12300544,1,full_time,True,True,4/3,9/5,1,413839818,True,0
12300544,1,full_time,True,True,2/11,13/3,2,413840108,False,0
12300545,1,full_time,True,False,6/2,10/9,1,413840421,True,0
12300545,1,full_time,True,False,1/11,9/3,2,413840520,True,0
12300546,1,full_time,False,False,4/9,0/11,1,413665243,True,0
12300546,1,full_time,False,False,10/9,11/6,2,413665290,False,0
12300594,1,full_time,True,False,1/10,19/3,1,413993294,False,0
12300594,1,full_time,True,False,8/5,13/10,2,413993343,True,0
12300610,1,full_time,False,True,7/4,16/3,1,413643683,False,0
12300610,1,full_time,False,True,15/7,3/2,2,413643774,False,0
12300620,1,full_time,False,True,17/4,9/9,1,413971432,False,0
12300620,1,full_time,False,True,5/2,1/4,2,413971700,True,0
12300657,1,full_time,True,False,19/3,18/6,1,413982334,False,0
12300657,1,full_time,True,False,14/5,0/8,2,413982413,True,0
12300674,1,full_time,False,True,13/11,0/5,1,413839437,True,0
12300674,1,full_time,False,True,19/4,1/9,2,413839496,True,0
12300688,1,full_time,True,True,10/6,14/6,1,414003507,False,0
12300688,1,full_time,True,True,3/4,1/9,2,414003607,True,0
12300740,1,full_time,False,False,12/6,1/2,1,413841083,True,0
12300740,1,full_time,False,False,12/11,7/9,2,413841388,False,0
12300797,1,full_time,True,True,1/3,13/2,1,414029391,True,0
12300797,1,full_time,True,True,7/4,12/2,2,414029499,False,0
12300836,1,full_time,False,False,9/4,0/5,1,414017785,False,0
12300836,1,full_time,False,False,3/6,17/7,2,414017804,False,0
12300862,1,full_time,True,True,15/6,17/5,1,414016768,False,0
12300862,1,full_time,True,True,18/8,5/11,2,414016831,True,0
12300935,1,full_time,True,False,6/2,18/5,1,415328993,True,0
12300935,1,full_time,True,False,9/10,6/6,2,415329244,True,0
12300971,1,full_time,False,True,10/5,2/10,1,414356433,True,0
12300971,1,full_time,False,True,6/5,7/5,2,414356510,True,0
12300999,1,full_time,False,True,0/4,0/2,1,414949281,True,0
12300999,1,full_time,False,True,14/8,13/11,2,414949317,True,0
12301004,1,full_time,False,True,9/7,2/7,1,414443371,True,0
12301004,1,full_time,False,True,1/2,0/5,2,414443416,True,0
12301005,1,full_time,True,False,17/2,6/9,1,413992479,True,0
12301005,1,full_time,True,False,15/10,15/6,2,413992535,False,0
12301029,1,full_time,False,True,17/10,5/3,1,414933641,False,0
12301029,1,full_time,False,True,12/2,13/5,2,414933696,True,0
12301030,1,full_time,False,False,19/5,4/5,1,414401889,True,0
12301030,1,full_time,False,False,5/11,7/2,2,414402224,True,0
12301031,1,full_time,False,True,17/3,3/8,1,414401277,False,0
12301031,1,full_time,False,True,7/7,9/6,2,414401322,False,0
12301032,1,full_time,True,True,11/3,18/10,1,414933432,False,0
12301032,1,full_time,True,True,4/5,4/3,2,414933547,False,0
12301034,1,full_time,False,True,7/5,5/10,1,415122193,False,0
12301034,1,full_time,False,True,19/5,17/2,2,415122353,True,0
12301039,1,full_time,True,False,0/6,0/4,1,414938755,False,0
12301039,1,full_time,True,False,17/2,8/4,2,414938880,True,0
12301049,1,full_time,False,True,12/8,12/3,1,414956302,False,0
12301049,1,full_time,False,True,4/5,17/3,2,414956324,True,0
12301060,1,full_time,False,True,18/6,18/4,1,415294815,True,0
12301060,1,full_time,False,True,15/9,11/6,2,415294874,False,0
12301128,1,full_time,True,True,3/11,9/2,1,415295521,False,0
12301128,1,full_time,True,True,17/11,3/7,2,415295719,True,0
12301140,1,full_time,True,True,14/7,10/6,1,414950754,True,0
12301140,1,full_time,True,True,16/9,4/11,2,414950761,False,0
12301215,1,full_time,True,False,11/10,18/2,1,415338821,True,0
12301215,1,full_time,True,False,8/10,4/2,2,415338886,False,0
12301216,1,full_time,True,False,4/6,3/5,1,415662703,False,0
12301216,1,full_time,True,False,12/9,15/6,2,415662755,True,0
12301323,1,full_time,True,False,2/8,3/8,1,416296976,True,0
12301323,1,full_time,True,False,5/3,14/4,2,416297017,False,0
12301329,1,full_time,True,True,18/4,15/7,1,416510208,True,0
12301329,1,full_time,True,True,18/8,5/5,2,416510227,False,0
12301357,1,full_time,True,True,15/8,19/4,1,416624487,True,0
12301357,1,full_time,True,True,1/2,16/11,2,416624556,False,0
12301358,1,full_time,True,False,2/3,17/10,1,415662600,False,0
12301358,1,full_time,True,False,5/2,8/9,2,415662652,True,0
12301375,1,full_time,True,True,18/10,10/2,1,416471320,False,0
12301375,1,full_time,True,True,7/9,3/4,2,416471338,False,0
12301450,1,full_time,False,False,11/10,2/9,1,416471400,False,0
12301450,1,full_time,False,False,6/9,2/9,2,416471405,True,0
12301513,1,full_time,False,False,8/3,14/3,1,416297307,True,0
12301513,1,full_time,False,False,8/8,8/11,2,416297338,False,0
12301547,1,full_time,False,True,11/10,15/5,1,416624307,False,0
12301547,1,full_time,False,True,19/8,17/10,2,416624310,True,0
12301549,1,full_time,False,False,13/8,6/3,1,416510198,True,0
12301549,1,full_time,False,False,15/9,14/11,2,416510203,False,0
12301588,1,full_time,False,False,6/6,11/8,1,416607208,True,0
12301588,1,full_time,False,False,17/11,2/9,2,416607522,True,0
12301594,1,full_time,True,False,12/10,3/7,1,416624170,False,0
12301594,1,full_time,True,False,6/6,10/2,2,416624171,False,0
12301636,1,full_time,False,True,19/3,10/4,1,416510102,True,0
12301636,1,full_time,False,True,14/4,5/9,2,416510146,True,0
12301637,1,full_time,False,True,12/2,6/2,1,416608784,False,0
12301637,1,full_time,False,True,18/6,19/6,2,416608799,False,0
12301647,1,full_time,True,True,1/7,1/5,1,416623982,False,0
12301647,1,full_time,True,True,3/4,17/11,2,416624013,True,0
12301676,1,full_time,False,False,11/2,4/2,1,416608768,True,0
12301676,1,full_time,False,False,3/9,2/11,2,416608775,True,0
12301690,1,full_time,False,True,8/8,17/4,1,416608469,True,0
12301690,1,full_time,False,True,9/8,11/10,2,416608644,True,0
12301802,1,full_time,False,False,17/9,6/9,1,417389639,True,0
12301802,1,full_time,False,False,9/10,4/10,2,417389640,True,0
12302253,1,full_time,False,False,17/3,18/5,1,417508334,False,0
12302253,1,full_time,False,False,2/6,1/10,2,417508335,False,0
12302360,1,full_time,True,False,11/9,6/11,1,425211210,False,0
12302360,1,full_time,True,False,0/11,2/10,2,425211211,False,0
12302428,1,full_time,False,True,0/10,3/3,1,418851372,True,0
12302428,1,full_time,False,True,12/9,9/2,2,418851488,True,0
12302429,1,full_time,False,False,6/4,2/11,1,418414919,False,0
12302429,1,full_time,False,False,3/5,8/4,2,418415003,True,0
12302564,1,full_time,True,True,19/3,11/4,1,418851523,False,0
12302564,1,full_time,True,True,8/8,9/2,2,418851710,False,0
12302740,1,full_time,False,False,0/9,1/9,1,419355990,False,0
12302740,1,full_time,False,False,11/6,16/4,2,419356043,False,0
12302789,1,full_time,True,True,19/9,11/8,1,419452688,False,0
12302789,1,full_time,True,True,12/11,6/11,2,419452761,True,0
12302913,1,full_time,True,False,17/3,18/11,1,421514035,True,0
12302913,1,full_time,True,False,5/4,11/5,2,421514099,False,0
12303052,1,full_time,True,False,18/5,9/4,1,420031000,False,0
12303052,1,full_time,True,False,10/3,4/5,2,420031061,False,0
12303053,1,full_time,True,False,7/10,13/6,1,420021637,True,0
12303053,1,full_time,True,False,11/3,14/3,2,420021874,False,0
12303054,1,full_time,False,True,7/7,0/10,1,420012128,True,0
12303054,1,full_time,False,True,9/11,18/2,2,420012206,False,0
12303110,1,full_time,False,True,8/6,1/5,1,420538317,True,0
12303110,1,full_time,False,True,7/8,15/9,2,420538670,True,0
12303124,1,full_time,False,False,17/2,7/4,1,420278890,True,0
12303124,1,full_time,False,False,6/2,7/8,2,420279060,True,0
12303127,1,full_time,False,True,2/11,4/10,1,420297630,False,0
12303127,1,full_time,False,True,3/10,17/11,2,420297801,False,0
12303136,1,full_time,False,True,1/7,2/6,1,420336903,True,0
12303136,1,full_time,False,True,10/5,2/4,2,420336998,True,0
12303150,1,full_time,False,False,6/10,17/6,1,421513559,True,0
12303150,1,full_time,False,False,12/8,9/3,2,421513744,False,0
12303199,1,full_time,False,True,5/11,11/5,1,420435141,False,0
12303199,1,full_time,False,True,0/4,13/6,2,420435458,False,0
12303200,1,full_time,True,False,8/6,18/7,1,420492053,False,0
12303200,1,full_time,True,False,10/9,0/9,2,420492391,False,0
12303201,1,full_time,False,True,4/9,2/10,1,420478941,True,0
12303201,1,full_time,False,True,7/5,7/6,2,420478978,False,0
12303202,1,full_time,False,False,17/10,5/2,1,420493063,True,0
12303202,1,full_time,False,False,0/5,10/6,2,420493153,False,0
12303219,1,full_time,True,True,13/4,17/2,1,420597020,True,0
12303219,1,full_time,True,True,7/6,17/8,2,420597257,True,0
12303226,1,full_time,False,True,14/7,16/5,1,420446483,False,0
12303226,1,full_time,False,True,19/8,15/8,2,420446597,True,0
12303264,1,full_time,False,True,13/8,15/6,1,421322750,True,0
12303264,1,full_time,False,True,9/4,16/6,2,421322865,False,0
12303271,1,full_time,True,False,9/11,17/9,1,422048236,False,0
12303271,1,full_time,True,False,2/10,5/7,2,422048302,False,0
12303314,1,full_time,True,False,19/6,9/9,1,420817943,False,0
12303314,1,full_time,True,False,2/5,12/3,2,420818042,False,0
12303413,1,full_time,False,False,7/9,7/11,1,421067862,False,0
12303413,1,full_time,False,False,19/5,4/8,2,421068099,True,0
12303435,1,full_time,False,False,8/8,2/9,1,421503612,False,0
12303435,1,full_time,False,False,7/8,18/7,2,421503779,False,0
12303437,1,full_time,False,False,11/5,11/8,1,421503916,True,0
12303437,1,full_time,False,False,16/9,0/4,2,421503994,False,0
12303484,1,full_time,True,False,4/5,16/6,1,421323190,False,0
12303484,1,full_time,True,False,7/8,5/3,2,421323387,False,0
12303589,1,full_time,True,False,12/10,4/10,1,421983591,True,0
